Schweizer Strahler 3 / 2001,"M. Schäfer, H. R. Pfeiffer, O. Favre",Gefährdet Speckstein die Gesundheit,,
Schweizer Strahler 3 / 2001,F. Isepponi,Strahlen in grossen Höhen,Amethyst vom Aconcagua,
Schweizer Strahler 4 / 2001,"P. Berlepsch, S. Graeser",Sicherit – ein neues Thallium-Sulfosalz,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2001 04 300.pdf
Schweizer Strahler 4 / 2001,P. Hottinger,"Gar nicht so selten, aber kostbar",die seltenen Erden – Bedeutung und Anwendung,
Schweizer Strahler 4 / 2001,P. Hottinger,Tauchen nach lebendem Fossil,Quastenflosser,
Schweizer Strahler 4 / 2001,U. Schaltegger,Die ältesten Kristalle der Erde,"4,4 Milliarden alte Zirkonkristalle",
Schweizer Strahler 4 / 2001,"P. Berlepsch, H. R. Rüegg",Schweizer Erstbestimmung: Xilingolit,Strassentunnel Mittal – Hohtenn,
Schweizer Strahler 1 / 2002,B. Fuhrimann,In der freien Natur abschalten _ Erfahrungen eines Einsteigers,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2002 01 300.pdf
Schweizer Strahler 1 / 2002,J. Kreiliger,Altvater der Strahler und Bergsteiger,Placidus a Spescha,
Schweizer Strahler 1 / 2002,F. Girlanda,Vom Smaragd zum Tanteuxenit – die seltenen Mineralien des Val Vigezzo im Piemont,,
Schweizer Strahler 1 / 2002,P. J. Andermatt,Unscheinbar und oft verwechselt – das Mineral Baryt,,
Schweizer Strahler 2 / 2002,"S. Ansermet, N. Meisser","Das Gold vom Tete des Econduits, Mont Chemin, Wallis",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2002 02 300.pdf
Schweizer Strahler 2 / 2002,"A. Frey, F. Guenot",Gold vom Mont Chemin,,
Schweizer Strahler 2 / 2002,K. Loretan,Die Kluft vor der Haustür,Brig,
Schweizer Strahler 2 / 2002,R. Bürgler,Faszination blauer Bernstein,,
Schweizer Strahler 2 / 2002,"H. Zehnder, M. Bieri, T. Imhof",Suche nach den blauen Steinen,Coelestin auf Madgaskar,
Schweizer Strahler 2 / 2002,P. Hottinger,Mehr als ein Produkt der Erosion,Radiolarien,
Schweizer Strahler 3 / 2002,"J. Brugger, N. Meisser",Turtmannit – ein teuflisches Sandwich,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2002 03 300.pdf
Schweizer Strahler 3 / 2002,D. Schwickert,Wo Messingblüten blühen – seltene Mineralienfunde im deutschen Kalksteinbruch Wülfrath,,
Schweizer Strahler 4 / 2002,B. Zwyssig,Tansanit – begehrt und umstritten,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2002 04 300.pdf
Schweizer Strahler 4 / 2002,W. Schäfer,"Garantiert gute Aussichten – Dioptas aus Omaue, Namibia",,
Schweizer Strahler 4 / 2002,P. J. Andermatt,Zutritt stengstens verboten – leider,La Reuchenette nicht mehr zugänglich,
Schweizer Strahler 4 / 2002,T. Stepp,Wie aus Mineralien natürliche Heilmittel werden,Esotherik par excellence,
Schweizer Strahler 4 / 2002,P. Hottinger,Spuren in historischen Smaragden,,
Schweizer Strahler 1 / 2003,Dr. R. Marchant,Neue Ausstellung in Lausanne,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2003 01 300.pdf
Schweizer Strahler 1 / 2003,L. Poiré,Ein Strahlertraum wird wahr,Fieschergletscher,
Schweizer Strahler 1 / 2003,R. Maag,Gold unter dem Röntgenstrahl,Goldanalysen von schweizer Gold,
Schweizer Strahler 1 / 2003,W. Bürgi,Der Stein ist wirklich echt !,Quarz mit großem Pyriteinschluß aus Brasilien,
 ,,,,
,,,,
,,,,
,,,,
Schweizer Strahler 3 / 2003,"W. E. Halter, T. Pettke",Wie Gold-Kupfer-Erze entstehen,porphyrische Lagerstätten,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2003 03 300.pdf
Schweizer Strahler 3 / 2003,"S. Cuchet, C. Schnyder, N. Meisser","Die Mineralien des A Neuve Gletschers im Val Ferret, Wallis",,
Schweizer Strahler 4 / 2003,"T. Mummenthaler, A. Frey","Smaragd aus dem Feldbachtal, Binntal",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2003 04 300.pdf
Schweizer Strahler 4 / 2003,"M. S. Krzemnicki, G. Bosshart",Der Binntal-Smaragd als Juwel,,
Schweizer Strahler 4 / 2003,S. Cuchet  ,Aphthitalit-Blüten auf Beton,,
Schweizer Strahler 1 / 2004,P. Hottinger,Leuchtendes Gestein,Kiruna,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2004 01 300.pdf
Schweizer Strahler 1 / 2004,P. Hottinger,Bakterien als Alchemisten,,
Schweizer Strahler 1 / 2004,R. Bürgler,Fossile Baumfunde am Rossberg,,
Schweizer Strahler 1 / 2004,W. Bürgi,Die Strahlen am Piz Regina,,
Schweizer Strahler 1 / 2004,A. Frey,Edelsteine aus dem Reisfeld,Ceylon,
Schweizer Strahler 2 / 2004,"N. Meisser, J. Brugger",Ansermetit – ein neues Mineral aus den schweizer Alpen,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2004 02 300.pdf
Schweizer Strahler 2 / 2004,V. Sialm-Bossard,Milarit aus dem Val Giuv,,
Schweizer Strahler 2 / 2004,T. Arlt,Strahlen im Mont Blanc Gebiet,,
Schweizer Strahler 3 / 2004,T. Arlt,Anfängerglück,Feldschijen,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2004 03 300.pdf
Schweizer Strahler 3 / 2004,W. Amstad,Zirkon vom Felskinn,,
Schweizer Strahler 3 / 2004,U. Schaltegger,Zirkon vom Felskinn,,
Schweizer Strahler 3 / 2004,W. Schäfer,Kostbarkeiten am Wüstenrand,"Goboboseb, Brandberg",
Schweizer Strahler 3 / 2004,P. Indergand,Die Kristallsucher vom Rossplattenfels,Steinzeitliche Kristallsucher,
Schweizer Strahler 3 / 2004,A. Berger,Schöne Turmaline von der Turbenalp im Binntal,,
Schweizer Strahler 4 / 2004,H. Bürgi,Der Traum von der eigenen Kluft,Triftgletschergebiet,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2004 04 300.pdf
Schweizer Strahler 4 / 2004,"E. Rufibach, R. Martin",Beobachtungen an Quarzkristallen aus der Kluft am Zinggenstock,,
Schweizer Strahler 4 / 2004,"R. Martin, N. Meisser, D. Beaudet","Strontiodresserit, ein höchst seltenes Mineral",Drome,
Schweizer Strahler 4 / 2004,O. Roth,"Ein paar Strahltage im Etzlital, Uri",,
Schweizer Strahler 1 / 2005,T. Arlt,"Das gemeinsame Auftreten von Brookit, Anatas und Rutil",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2005 01 300.pdf
Schweizer Strahler 1 / 2005,A. Salzmann,"Adulare aus dem Blinnental, Oberwallis",,
Schweizer Strahler 1 / 2005,F. Woldert,Unterwegs nach Kristallschätzen im Göschenertal,,
Schweizer Strahler 1 / 2005,A. R. Puschnig,Kristalle vom Ozeanboden in den Alpen ?,Rodingite,
Schweizer Strahler 1 / 2005,"S. Graeser, G. Reuse","Mineralien aus dem Strassentunnel Martigny, Wallis",,
Schweizer Strahler 2 / 2005,P. J. Andermatt,Neues aus dem Schweizer Jura,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2005 02 300.pdf
Schweizer Strahler 2 / 2005,"T. Raber, R. Cannon, S. Graeser",Tochilinit vom Lengenbach,,
Schweizer Strahler 2 / 2005,"S. Cuchet, A. Van der Burgt, N. Meisser","Chummibort, eine neue Fundstelle für Arsenmineralien im Binntal",,
Schweizer Strahler 2 / 2005,P. Hottinger,Jarosit und die Marsforschung,,
Schweizer Strahler 3 / 2005,"U. Wolf, R. Walter",Sensationelle Zepterquarze aus dem Ticino,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2005 03 300.pdf
Schweizer Strahler 3 / 2005,K. Stöckli,Matterhorn im Beryll,,
Schweizer Strahler 3 / 2005,K. Stauffer,Erschwerte Abstiege,Gauligletscher,
Schweizer Strahler 3 / 2005,U. Menkveld-Gfeller,Tropenwald im Berner Oberland,,
Schweizer Strahler 3 / 2005,H. D. Zehfuß,Der Weg einer Schweizer Mineralstufe,,
Schweizer Strahler 3 / 2005,C. Flückinger,"Die Verlegenheitskluft – oder die Kluft am Feldbach, Binntal",,
Schweizer Strahler 3 / 2005,"W. Gabriel, S. Graeser",Neues aus der Dolomitzone Lengenbach- Mässerbach,,
Schweizer Strahler 4 / 2005,H. Koch,UNESCO und Strahlen im Einklang,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2005 04 300.pdf
Schweizer Strahler 4 / 2005,R. Blatter,Der Fund am Moorigen Wärch,sehr altes Strahlerwerkzeug,
Schweizer Strahler 4 / 2005,T. Mummenthaler,Die seltsame Geschichte der Photogravüre Nr.2,,
Schweizer Strahler 4 / 2005,T. Arlt,Die größte Anataskluft der Welt,Hardanggervidda,
Schweizer Strahler 4 / 2005,B. Wanner,Der Kristallsaal in der Mine von Bex,,
Schweizer Strahler 4 / 2005,"T. Aeberhard, T. Arlt",Speleologische Erkundungen im Bergbau „Les Trappistes“,,
Schweizer Strahler 4 / 2005,B. A. Hofmann,Die Twannberg-Eisenmeteoriten,,
Schweizer Strahler 1 / 2006,dito,Schweizer Strahlerinnen,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2006 01 300.pdf
Schweizer Strahler 1 / 2006,V. Sialm-Bossard,Eine außerordentliche Kluft in Cavradi,,
Schweizer Strahler 1 / 2006,P. Indergand,Aus meinen Herbstferien,,
Schweizer Strahler 1 / 2006,P. Hottinger,Tessiner Steinbrüche unter fernöstlichem Druck,,
Schweizer Strahler 1 / 2006,"H. Hkoch, C. Schnyder",Über den Asbest von Prafleuri,,
Schweizer Strahler 2 / 2006,A. Frey,Edelsteine aus dem Jura,Amethyst  ,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2006 02 300.pdf
Schweizer Strahler 2 / 2006,R. D. Ascensao Guedes,"Mineralogische Besonderheiten des Lauzière Massivs in Savoyen, Frankreich",Anatas,
Schweizer Strahler 2 / 2006,B. Müller,Das Voralptal – eine mineralienreiche Idylle,,
Schweizer Strahler 2 / 2006,"F. Girlanda, N. Meisser, M. Antognini","Zweites Samarskiit-(Y) Vorkommen in der Schweiz am Pizzo Ruscada, Centovalli, Tessin",,
Schweizer Strahler 3 / 2006,T. Bolliger,Baryt aus der oberen Süsswassermolasse von Zürich,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2006 03 300.pdf
Schweizer Strahler 3 / 2006,V. Sialm-Bossard,Eine Rauchquarzkluft im Giuvgletscher,,
Schweizer Strahler 3 / 2006,C. Handschin,"Bruno Schaub, der Eisenrosenstrahler vom Steinerberg",Rekord-Eisenrose,
Schweizer Strahler 3 / 2006,W. Lergier,Wirt und Gäste: diue Schönheit von Einschlüssen,Einschlüsse in Quarz,
Schweizer Strahler 4 / 2006,T. Arlt,Die Fluoritstufe „Laurent“,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2006 04 300.pdf
Schweizer Strahler 4 / 2006,"St. Bottoni, S. Camada, M. Marchesini, G. Passarino","Brookit und Anatas – außergewöhnliche Funde vom Monte Bregaceto, Ligurien",,
Schweizer Strahler 4 / 2006,P. Böhm,Vom Rutil aufgespiesst,Val da Claus,
Schweizer Strahler 4 / 2006,H. Schad,Sedrun bricht den Meneghinit-Rekord,,
Schweizer Strahler 4 / 2006,C. Ferrara,Das Gold der Allondon in Genf,,
Schweizer Strahler 4 / 2006,"W. Bieri, U. Eggenberger, M. Eggimann",Goldrush im Napfgebiet ?,,
Schweizer Strahler 1 / 2007,"M. Antognini, C. Bremer","Ein ungewöhnlicher, grüner rhombendodekaedrischer Fluorit aus dem Gotthard-Basistunnel",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2007 01 300.pdf
Schweizer Strahler 1 / 2007,H. A. Stalder,Kluft-Mineralien aus dem Steinbruch von Arvigo im Calancatal,,
Schweizer Strahler 1 / 2007,U. Sommer,Ein Greenhorn auf Kristallsuche,,
Schweizer Strahler 1 / 2007,U. Eggenberger,"Rauchquarz vom Piz Blas, Graubünden",,
Schweizer Strahler 1 / 2007,"E. Gnos, T. Armbruster",Vesuvian,,
 ,,,,
,,,,
,,,,
,,,,
,,,,
Schweizer Strahler 3 / 2007,S. Guess,Blaue Baryte vom Piz da Ruinas Neras (Lumnezia),,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2007 03 300.pdf
Schweizer Strahler 3 / 2007,K. H. Schad,Erdölhaltige Quarze mit außergewöhnlichem Habitus,,
Schweizer Strahler 3 / 2007,C. Ferrara,Bernstein in der Schweiz,,
Schweizer Strahler 3 / 2007,J. Probst,Interessante Funde aus dem Gotschna-Tunnel bei Klosters,,
Schweizer Strahler 3 / 2007,"S. Guess, L. Dolezalek",Die Zwei-Brücken-Kluft,Cavradi,
Schweizer Strahler 4 / 2007,R. Ottiger,Eine neue Saurierfundstelle im Fricktal,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2007 04 300.pdf
Schweizer Strahler 4 / 2007,P. Tanner,Sonntagsstrahler im Glück,Grimsel,
Schweizer Strahler 4 / 2007,A. Wagner,Unvergessliche Zeichnungen und Photos,P. Stuker,
Schweizer Strahler 4 / 2007,A. Stucki,Kristalle vom Ozeanboden in den Alpen ? Teil zwei,Rodingite,
Schweizer Strahler 4 / 2007,B. Wanner,Die Frau eines Kristallsuchers,,
Schweizer Strahler 4 / 2007,C. Ferrara,Edelsteine und Vulkanismus,"Rio Pezzioulou, Frankreich Saphire",
Schweizer Strahler 1 / 2008,D. Schmid,Strahlen: von den Anfängen zu den Erfolgen,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2008 01 300.pdf
Schweizer Strahler 1 / 2008,"S. Cuchet, N. Meisser",Zeolithe vom Pièce-Gletscher bei Arolla (Wallis),,
Schweizer Strahler 1 / 2008,"S. Eggs, A. Salzmann",Mineralogische Entdeckungen am Catogne,,
Schweizer Strahler 1 / 2008,J. Schwanz,Gold und Anatas vom Binntal,,
Schweizer Strahler 1 / 2008,J. Peter,"Die Kristallisationsfolge in der Lärcheltinizone, Binntal",,
Schweizer Strahler 2 / 2008,M. Schälchli,Unterwegs im Tessin – Erlebnisse einer Strahlerin,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2008 02 300.pdf
Schweizer Strahler 2 / 2008,T. Schüpbach,Portofolio: Brookit aus den Schweizer Alpen,,
Schweizer Strahler 2 / 2008,"A. Wagner, P. Stuker",Mineralien im Granophyr von Carona,,
Schweizer Strahler 2 / 2008,F. Imhof,Die Kluft am Galmigletscher,,
Schweizer Strahler 3 / 2008,"A. Frey, T. Mummenthaler",Chrom- und Vanadiumhaltige Turmaline vom Binntal,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2008 03 300.pdf
Schweizer Strahler 3 / 2008,"K. Worni, O. Roth",Anhydritquarze,,
Schweizer Strahler 3 / 2008,F. Walter,Anhydrit in Quarzkristallen aus den Ostalpen,,
Schweizer Strahler 3 / 2008,N. Meisser,"Das Pyritvorkommen im Steinbruch von Eclepens, Kanton Vaud",,
Schweizer Strahler 3 / 2008,H. R. Rüegg,Molybdänit vom Lötschberg-Basistunnel,,
Schweizer Strahler 3 / 2008,J. Probst,Schöne Funde aus einer fast vergessenen Lagerstätte,"Tieftobel, Schmitten",
Schweizer Strahler 4 / 2008,"B. A. Hofmann, A. Flisch",Die Eisenrose vom Ritterpass – Anatomie einer Fälschung,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2008 04 300.pdf
Schweizer Strahler 4 / 2008,W. von Weissenfluh,Variantenreiche neue Grimselkluft,,
Schweizer Strahler 4 / 2008,A. Wagner,Zufallstreffer – oder weiße und graue Zonen Teil 1,,
Schweizer Strahler 1 / 2009,M. Andres,"Armenit , Erstfund mit Anfängerglück",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2009 01 300.pdf
Schweizer Strahler 1 / 2009,"O. Müntener, J. Hermann",Eine neue geologische Karte des Val Malenco,,
Schweizer Strahler 1 / 2009,T. Bolli,Das ist Bergbau mit primitivsten Mitteln,Planggenstock,
Schweizer Strahler 1 / 2009,A. Wagner,Zufallstreffer – oder weiße und graue Zonen Teil 1,,
Schweizer Strahler 2 / 2009,S. Bättig,"La Reuchenette, eine erloschene Fundstelle",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2009 02 300.pdf
Schweizer Strahler 2 / 2009,F. Brughera,Das Calancatal und seine Geheimnisse: Perowskit,,
Schweizer Strahler 2 / 2009,M. Borzykowski,Flussgold aus der Versoix,,
Schweizer Strahler 2 / 2009,T. Bolli,Schockspuren im Tessiner Quarz,,
Schweizer Strahler 3 / 2009,"J. Peter, N. Meisser","Anatas, Cleusonit, Chernovit-(Y) und arsenhaltiger Monazit-(Ce)",Lärcheltini,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2009 03 300.pdf
Schweizer Strahler 3 / 2009,W. Gabriel ,Oberflächenveränderungen an grau-schwarzen Sulfosalzen aus der Lengenbach-Grube,,
Schweizer Strahler 3 / 2009,C. Handschin,Wenn Mineralien und Fossilien gefälscht werden,,
Schweizer Strahler 3 / 2009,T. Bolli,Die hohe Kunst des Edelsteinerkennens,,
Schweizer Strahler 3 / 2009,"E. Reusser, D. Günther",Minerale unter dem Messer: Instrumentelle Analytik in der Mineralogie,,
Schweizer Strahler 4 / 2009,M. Hiltbrunner,Alpine Haldenfunde,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2009 04 300.pdf
Schweizer Strahler 4 / 2009,S. Schnyder,Mineralien der Combe de Barasson am Grossen Sankt Bernhard,,
Schweizer Strahler 4 / 2009,T. Armbruster,Zeolithe im Alltag,,
Schweizer Strahler 4 / 2009,O. Roth,Das ganze Jahr Mineralienbörse,Internetauktionen,
Schweizer Strahler 4 / 2009,"O. Roth, M. Walter, F. Brughera",Die SVSM macht Vorschläge zum geplanten Parc Adula,,
Schweizer Strahler 1 / 2010,"F. Girlanda, M. Antognini",Aussergewöhnliche Zirkone aus dem Centovalli,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2010 01 300.pdf
Schweizer Strahler 1 / 2010,"C. Vifian, P. Kuster",Das Pünktchen auf dem i,"Piz a Spescha, Val Medels",
Schweizer Strahler 1 / 2010,S. Bättig,Eine außergewöhnliche Mineralstufe und ihre Geschichte,"Anglesit, Grosstal, Uri",
Schweizer Strahler 2 / 2010,R. Widmer,Euklas aus der Levantina,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2010 02 300.pdf
Schweizer Strahler 2 / 2010,T. Bolli,Die perfekten Calcite aus dem Luzerner Untergrund,,
Schweizer Strahler 2 / 2010,"S. Graeser, P. J. Andermatt",Calcium-Oxid – ein mineralogisches Rätsel,,
Schweizer Strahler 2 / 2010,M. Uebelhart,Öl auf Leinwand – oder das Viereck-Syndrom,Ölmalerei von Mineralstufen,
Schweizer Strahler 2 / 2010,W. Gabriel ,Pustelartige Gebilde im Dolomit des Lengenbachs,Zinkblende Relikte,
Schweizer Strahler 3 / 2010,P. J. Andermatt,Mineralogie im Steinbruch Holcim in Eclépens,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2010 03 300.pdf
Schweizer Strahler 3 / 2010,A. Colaco,Mund biete mehr als nur Safran,Chabasit,
Schweizer Strahler 3 / 2010,C. Handschin,Bernstein – das Gold des Nordens,,
Schweizer Strahler 3 / 2010,C. Handschin,Geschönte Steine – Fälschungen zum Zweiten,,
Schweizer Strahler 3 / 2010,O. Roth,Eine Strahlertour will vorbereitet sein,,
Schweizer Strahler 4 / 2010,T. Bolli,„Das waren alles Notbergungen“,NEAT,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2010 04 300.pdf
Schweizer Strahler 4 / 2010,P. Fontana,Zum Wesen der Phantomkristalle,,
Schweizer Strahler 4 / 2010,O. Roth,Was ist Cervandonit ? Das Internet hilft,,
Schweizer Strahler 4 / 2010,D. Sutter,Künstliche Kristalle – ein Überblick,,
Schweizer Strahler 1 / 2011,B. A. Hofmann,Die Bergkristalle vom Planggenstock sind in Bern angekommen,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2011 01 300.pdf
Schweizer Strahler 1 / 2011,V. Scapozza,Prehnitkristalle am Lukmanier,,
Schweizer Strahler 1 / 2011,B. Fahrni,Strahlen an der Birchlaui,,
Schweizer Strahler 1 / 2011,"C. Renggli, T. Armbruster",Weinstein – ein besonderer Kristall,,
Schweizer Strahler 2 / 2011,"S. Ansermet, N. Meisser, S. Cuchet",Ein Hauch Carrara im Wallis – zur Mineralogie des Steinbruchs La Platriere in Lens,"Jordanit- Geokronit, Kesterit, Wurtzit, Colusit, Moeloit, Guettardit, Nekrasovit, Sulfosalze",D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2011 02 300.pdf
Schweizer Strahler 2 / 2011,C. Aebi,Erlengestrüpp und Strahlerglück im Lötschental,,
Schweizer Strahler 2 / 2011,W. Gabriel ,Lengenbach: Sulfosalz-Mineralien mit sichtbaren Veränderungen an der Kristalloberfläche,,
Schweizer Strahler 2 / 2011,S. Bättig,Grimselit: Rares Sekundärmineral mit Typlokalität Grimselgebiet,,
Schweizer Strahler 3 / 2011,W. Kohn,Die Jagd nach Lristallen zwischen Himmel und Erde,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2011 03 300.pdf
Schweizer Strahler 3 / 2011,W. Gabriel ,Lengenbach: Beobachtungen und EDS-Untersuchungen an Wurtziten vom Typ 2H,,
Schweizer Strahler 3 / 2011,W. Niggli,Meine Mineraliensammlung,,
Schweizer Strahler 3 / 2011,M. Jost,Sammlerglück mit Meteoriten,,
Schweizer Strahler 4 / 2011,T. Raber,Chromhaltige Turmaline aus dem Lengenbach,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2011 04 300.pdf
Schweizer Strahler 4 / 2011,G. Gnehm,1969: Strahlen ist wieder modern,Wunder des Quarzes – Wem gehört der Stein – Mit Helikopter auf Kristallsuche,
Schweizer Strahler 4 / 2011,S. Graeser,Die Wurtzite vom Lengenbach – Polymorphie und Polytypie,,
Schweizer Strahler 1 / 2012,P. Amacher,Titanit aus dem Furkagebiet,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2012 01 300.pdf
Schweizer Strahler 1 / 2012,P. J. Andermatt,"Die Morphologie der Calcitkristalle vom Steinbruch des Buis, La Sarraz, Waadt",,
Schweizer Strahler 1 / 2012,O. Roth,Mineralien sammeln – wohin ?,,
Schweizer Strahler 2 / 2012,S. Bättig,Tiefblauer Cölestin aus den Steinbrüchen des Jura,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2012 02 300.pdf
Schweizer Strahler 2 / 2012,V. Sicher,"Mineraliensammeln einst und jetzt, in den Alpen und anderswo",,
Schweizer Strahler 2 / 2012,E. Moor,Überraschungen aus der Steinwelt des Mittellandes,Jaspis,
Schweizer Strahler 2 / 2012,T. Bolli,Ein Museum für die Kunst des Kristallsuchens,,
Schweizer Strahler 3 / 2012,Y. Donnet-Monay,Die Berge rund um Brig – ein Paradies für Strahler und Mineralogen,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2012 03 300.pdf
Schweizer Strahler 3 / 2012,S. Graeser,Neue Mineralien – wie viele noch ?,,
Schweizer Strahler 3 / 2012,C. Handschin,Mineralien und Fossilien als Zahlungsmittel für Dienstleistungen der Post,,
Schweizer Strahler 3 / 2012,T. Bolli,Val Medel : Pläne für gewerbsmässigen Goldabbau gebremst,,
Schweizer Strahler 3 / 2012,H. Bender,Ein merkwürdiger Eiszapfen,"aufrecht, trigonal, Sublimation",
Schweizer Strahler 4 / 2012,"S. Ansermet, N. Meisser, S. Cuchet",Die kupferhaltige Mineralisierung am Six Blanc im Wallis,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2012 04 300.pdf
Schweizer Strahler 4 / 2012,M. Waldmeier,Mein wiedererwachtes Interesse an den Jura-Mineralien,,
Schweizer Strahler 4 / 2012,P. Rustemeyer,Schweizer Turmaline (I),,
Schweizer Strahler 4 / 2012,T. Bolli,Die Farben der Gesteine – oder die Schweiz als Wille und Pulver,Pigmente,
Schweizer Strahler 4 / 2012,H. Leitel,Seltene Erden auf dem Tiefseegrund,,
Schweizer Strahler 1 / 2013,F. Kauffungen,Fringelit – oder das Wunder eines Farbstoffes,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Schweizer Strahler\Schweizer Strahler als pdf\Schweizer Strahler 2013 01 300.pdf
