Mineralogical Record 1/ 1977,Lanny R. Ream,Denny Mountain Quartz,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1977 01 300.pdf
Mineralogical Record 1/ 1977,"Wilson W. Crook, lll",The Secondary Mercury Minerals of Terlingua Texas,,
Mineralogical Record 1/ 1977,Keith Lancaster,Crocoite and Its increasing Scarcity,,
Mineralogical Record 1/ 1977,Peter B. Leavens,The Hall of Minerals and Gems at the American Museum,,
Mineralogical Record 1/ 1977,J.D. Grice and R.A. Gault,"The Bluebell Mine, Biondel, British Columbia, Canada",,
Mineralogical Record 1/ 1977,"Wendell E. Wilson and John S. White, Jr.",An Experiment in Specimen Appraisal,,
Mineralogical Record 1/ 1977,Henry A. Truebe,Mining Claims for the Mineral Collector,,
Mineralogical Record 1/ 1977,Robert B. Cook,Morphology and Occurrence of Bolivian Cassiterite,,
Mineralogical Record 2/ 1977,Wendell E. Wilson,Famous Mineral LocaIities – The Pulsifer Quarry,Pegmatite Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1977 02 300.pdf
Mineralogical Record 2/ 1977,Pete J. Dunn,Apatite – A Guide to Species Nomenclature,Pegmatite Issue,
Mineralogical Record 2/ 1977, R. Lasmanis,"The Snowbird Mine, Montana’s Parisite Locality",Pegmatite Issue,
Mineralogical Record 2/ 1977,"Wilson W. Crook, lll","The Clear Creek Pegmatite: A Rare Earth Pegmatite in Burnet County, Texas",Pegmatite Issue,
Mineralogical Record 2/ 1977,Pete J. Dunn,The Helvite Group,Pegmatite Issue,
Mineralogical Record 2/ 1977, R.W. Thomssen and J.W. Anthony,Lithiophilite Crystals From the Foote Mine,Pegmatite Issue,
Mineralogical Record 2/ 1977,Pete J. Dunn and Daniel Appleman,"Uvite, a New (Old) Common Member of the Tourmaline Group and Its Implications for Collectors",Pegmatite Issue,
Mineralogical Record 2/ 1977," P.J. Bridge, J.L. Daniels, and M.W. Pryce","The Dravite Crystal Bonanza of Yinnietharra, Western Australia ",Pegmatite Issue,
Mineralogical Record 2/ 1977,Anthony Robert Kampf,"A New Mineral: Perloffite, The Fe3+ Analogue of Bjarebyite",Pegmatite Issue,
Mineralogical Record 2/ 1977,Richard H. Jahns and Rodney C. Ewing,"The Harding Mine, Taos County, New Mexico",Pegmatite Issue,
Mineralogical Record 3/ 1977,,PREFACE,Tsumeb Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1977 03 300.pdf
Mineralogical Record 3/ 1977,,ACKNOWLEDGEMENTS,Tsumeb Issue,
Mineralogical Record 3/ 1977,William W. Pinch,I INTRODUCTION,Tsumeb Issue,
Mineralogical Record 3/ 1977,Wendell E. Wilson,II GEOGRAPHICAL and POLITICAL BACKGROUND,Tsumeb Issue,
Mineralogical Record 3/ 1977,Wendell E. Wilson,III HISTORY,Tsumeb Issue,
Mineralogical Record 3/ 1977,Dwight Weber and Wendell E. Wilson,IV GEOLOGY,Tsumeb Issue,
Mineralogical Record 3/ 1977,William W. Pinch and Wendell E. Wilson,V MINERALS: A DESCRIPTIVE LIST,Tsumeb Issue,
Mineralogical Record 3/ 1977,Paul Keller,VI PARAGENESIS,Tsumeb Issue,
Mineralogical Record 3/ 1977, Charles L. Key,VII THE BEST OF TSUMEB,Tsumeb Issue,
Mineralogical Record 3/ 1977,John Sampson White,VIII THE KEGEL COLLECTION,Tsumeb Issue,
Mineralogical Record 3/ 1977,Charles L. Key,IX SIDNEY PIETERS; A PERSONALITY SKETCH,Tsumeb Issue,
Mineralogical Record 3/ 1977,,X FOLIO: TSUMEB,Tsumeb Issue,
Mineralogical Record 3/ 1977,,XI RESEARCH,Tsumeb Issue,
Mineralogical Record 3/ 1977,"Peter G. Embrey, Pete J. Dunn, and Andrew M. Clark",BLUE WULFENITE FROM TSUMEB,Tsumeb Issue,
Mineralogical Record 3/ 1977," Peter G. Embrey, Eva E. Fejer, and Andrew M. Clark","KEYITE, A NEW MINERAL FROM TSUMEB",Tsumeb Issue,
Mineralogical Record 3/ 1977,"Peter G. Embrey, Max H. Hey, and Richard I. Davis","LUDLOCKITE, A NEW MINERAL FROM TSUMEB",Tsumeb Issue,
Mineralogical Record 3/ 1977,"Fabien P. Cesbron, Richard C. Erd. Gerald K. Czamanske, and Héléne Vachey","LEITEITE, A NEW MINERAL FROM TSUMEB",Tsumeb Issue,
Mineralogical Record 3/ 1977,"Peter G. Embrey, and R. Paul Hicks",SCHULTENITE FROM TSUMEB: A NOTE ON ITS MORPHOLOGY,Tsumeb Issue,
Mineralogical Record 3/ 1977,Ed Ruggiero,MALACHIT INCLUSIONS IN CERUSSITE FROM TSUMEB,Tsumeb Issue,
Mineralogical Record 3/ 1977,Dwight Weber,XII MINERALS: A REVIEW OF THE LITERATURE,Tsumeb Issue,
Mineralogical Record 4/ 1977,"W. L. Griffin, T. Garmo, H. Lovenskiold and A. Palmstrom",Anatase from Norway,Europe Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1977 04 300.pdf
Mineralogical Record 4/ 1977,Joseph lmhof,"The Lengenbach Mineral Locality, Binna Valley, Valais, Switzerland",Europe Issue,
Mineralogical Record 4/ 1977,Stefan Graeser,"Famous Mineral Localities: Lengenbach, Switzerland",Europe Issue,
Mineralogical Record 4/ 1977,Carlo M. Gramaccioli,Rare Earth Minerals in the Alpine and Subalpine Region,Europe Issue,
Mineralogical Record 4/ 1977,A. G. Couper and R. W. Barstow,"Re-discovery of Stokesite Crystals in Cornwall, England",Europe Issue,
Mineralogical Record 4/ 1977,R. F. Symes and P. G. Embrey,"Mendipite and Other Rare Oxychloride Minerals from the Mendip Hills, Somerset, England",Europe Issue,
Mineralogical Record 4/ 1977,Frank A. Wilson,"Fluorite from the Font Sante Mine, Esterel, Var, France",Europe Issue,
Mineralogical Record 4/ 1977,Gerhard Hentschel,"Selected Minerals from the Volcanic District of Laacher See, Germany",Europe Issue,
Mineralogical Record 5/ 1977,Pete J. Dunn,From Unknown to Known; The Characterization of New Mineral Species,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1977 05 300.pdf
Mineralogical Record 5/ 1977,Alice Blount and Will Shulman,Twinning in Minerals,,
Mineralogical Record 5/ 1977,Henry A. Truebe,"Orthoclase from West Maroon Pass, Colorado",,
Mineralogical Record 5/ 1977,Charles Milton,Mineralogy of the Green River Formation,,
Mineralogical Record 5/ 1977,Jacques P. and Jeannine O. Cassedanne,"Axinite, Hydromagnesite, Amethyst and other minerals from near Vitoria da Conquista (Brazil)",,
Mineralogical Record 5/ 1977,Michael Fleischer,"Second List of Additions and Corrections to Glossary of Mineral Species, 1975",,
Mineralogical Record 5/ 1977,,Response: Mining Claims for the Mineral Collector ,,
Mineralogical Record 6/ 1977,David Eidahl,Gold from the Colorado Quartz Mine,California Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1977 06 300.pdf
Mineralogical Record 6/ 1977,William S. Wise and Robert H. Gill,Minerals of the Benitoite Gem Mine,California Issue,
Mineralogical Record 6/ 1977,"William S. Wise, Adolf Pabst, James R. Hinthorne","Jonesite, A New Mineral from the Benitoite Gem Mine, San Benito, County, California",California Issue,
Mineralogical Record 6/ 1977,"S, L. Cisneros, Fi'. E. Witkowski and D. L. Oswald","Artinite from San Benito County, California",California Issue,
Mineralogical Record 6/ 1977,Eugene E. Foord,"Famous Mineral Localities: The Himalaya Dike System, Mesa Grande District, San Diego County, California",California Issue,
Mineralogical Record 6/ 1977,David Eidahl,Footnote: The Reopening of the Himalaya Mine,California Issue,
Mineralogical Record 6/ 1977,William S. Wise,"Mineralogy of the Champion Mine, White Mountains, California",California Issue,
Mineralogical Record 6/ 1977,Peter C. Keller and Anthony R. Kampf,The Natural History Museum of Los Angeles County,California Issue,
Mineralogical Record 6/ 1977,Jack A. Crowley,"Minerals of the Blue Bell Mine, San Bernardino County, California",California Issue,
Mineralogical Record 6/ 1977," Adolf Pabst, Richard C. Erd, Fraser Golf, and Leo Rosenhahn",Vuagnatite from California,California Issue,
Mineralogical Record 6/ 1977,Robert L. Countryman,"Hydroboracite from the Amargosa Desert, Eastern California",California Issue,
Mineralogical Record 6/ 1977,H. Earl Pemberton,A Selected Bibliography of California Mineral Occurrences,California Issue,
Mineralogical Record 6/ 1977, Bill Larson,The Best of San Diego County,California Issue,
Mineralogical Record 1/ 1978,,The CoIlector’s Library,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1978 01 300.pdf
Mineralogical Record 1/ 1978,"Pete J. Dunn, Richard V. Gaines, C. Wroe Wolfe and Carlos do Prado Barbosa","Epitaxial Wodginite and Cassiterite from Lavra Jabuti, Baixio, Galilea, Minas Gerais, Brazil",,
Mineralogical Record 1/ 1978,Christopher W. Johnston and Roderick J. Hill,"Zinc Phosphates at Reaphook Hill, South Australia", ,
Mineralogical Record 1/ 1978, Roger Sassen,"Natrolite and Associated Secondary Minerals at Chimney Rock Quarry, Bound Brook, New Jersey",,
Mineralogical Record 2/ 1978,Gerard Pallix,"Famous Mineral Localities: Bou-Azzer, Morocco",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1978 02 300.pdf
Mineralogical Record 2/ 1978,Gene Newsom,The Jeffrey Quarry,,
Mineralogical Record 2/ 1978,M. Pryce and J. Chester,Minerals of the Greenbushes Tinfield,,
Mineralogical Record 2/ 1978,Lance E. Kearns,"The Amity Area, Orange County, New York",,
Mineralogical Record 2/ 1978,Pete J. Dunn and Wendell E. Wilson,"Nomenclature Revisions in the Apophyllite Group: Hydroxyapophyllite, Apophyllite, and Fluorapophyllite",,
Mineralogical Record 2/ 1978,Pete J. Dunn and Richard V. Gaines,"Uralolite from the Dunton Gem Mine, Newry, Maine: A Second Occurrence",,
Mineralogical Record 2/ 1978,,Response: Mining Claims for the Collector,,
Mineralogical Record 3/ 1978,Wendell E. Wilson and Pete J. Dunn,Famous Mineral Localities: The Kalahari Manganese Field,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1978 03 300.pdf
Mineralogical Record 3/ 1978,"Thomas A. Peters, Joseph J. Peters and Julius Weber","Famous Mineral Localities: Paterson, New Jersey",,
Mineralogical Record 3/ 1978,Arthur Poe,The Carl Bosch Mineral Collection,,
Mineralogical Record 3/ 1978,Jacques P. and Jeannine O. Cassedanne,"Famous Mineral Localities: The Brumado District, Bahia, Brazil",,
Mineralogical Record 4/ 1978,"Lance E. Kearns and Howard Campbell, III",Famous Mineral Localities: Elmwood and Gordonsville zinc mines ,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1978 04 300.pdf
Mineralogical Record 4/ 1978,Robert I. Gait,The Crystal Forms of Pyrite,,
Mineralogical Record 4/ 1978,G. Fred Lincks,The Chester Emery Mines,,
Mineralogical Record 4/ 1978,Pete J. Dunn,Cuprite Up Close,,
Mineralogical Record 4/ 1978,Wilson W. Crook III,Texasite from Colorado,,
Mineralogical Record 4/ 1978,George Robinson,"Chalcanthite from the Helvetia District, Arizona",,
Mineralogical Record 4/ 1978,Henry A. Truebe,"Ilvaite, a New Colorado Occurrence",,
Mineralogical Record 5/ 1978,Roland Dietrich,"Kämmererite from the Kop Krom mine, Kop Daglari, Turkey",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1978 05 300.pdf
Mineralogical Record 5/ 1978,P. Bariand and J. F. Poullen,"Famous Mineral Localities: The pegmatites of Laghman, Nuristan, Afganistan",,
Mineralogical Record 5/ 1978,Robert B. Cook,"Famous Mineral Localities: Chuquicamata, Chile",,
Mineralogical Record 5/ 1978,D. H. McColl,Pseudomalachite from Australia,,
Mineralogical Record 5/ 1978,William S. Wise,"Yugawaralite from Bombay, India",,
Mineralogical Record 6/ 1978,S. P. Korowski and C. W. Notebart,"Libethenite from the Rokana Mine, Zambia",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1978 06 300.pdf
Mineralogical Record 6/ 1978,"J. Medici, N. Ludlum, N. Pfaff, and W. Hawes"," Quartz & Pyrite from King County, Washington",,
Mineralogical Record 6/ 1978, P. J. Dunn,New minerals 1973-1977: A perspective,,
Mineralogical Record 6/ 1978,H. E. Pamberton,Hydroboracite from the Furnace Creek Formation: A Historical Note,,
Mineralogical Record 6/ 1978,F. J. Parker,"Tilasite from the Sterling Hill Mine, Ogdensburg, New Jersey",,
Mineralogical Record 6/ 1978,"W. W. Crook, Iil","Tveitite from the Barringer Hill District, Texas",,
Mineralogical Record 6/ 1978,H. Barwood and B. Hajek,Notes on Some New Occurrences in Alabama,,
Mineralogical Record 6/ 1978,J. C. Huneke and G. R. Rossman,"Zircons of Summit Rock, Oregon",,
Mineralogical Record 1/ 1979,"P. J. Dunn, C. W. Wolfe, P. B. Leavens and W. E. Wilson",Hydroxyl-herderite from Brazil and a guide to species nomenclature for the herderite / hydroxyl-herderite series,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1979 01 300.pdf
Mineralogical Record 1/ 1979,"A. E. Smith, Jr., and D. H. Cook","The collector’s library, part ll: minerals of the United States",,
Mineralogical Record 1/ 1979," E. L. Schrader, Jr., and W. J. Furbish","Hyalite from the Spruce Pine District, North Carolina",,
Mineralogical Record 1/ 1979,P. J. Dunn,"Light green zincite from Sterling Hill, Ogdensburg, New Jersey",,
Mineralogical Record 1/ 1979,P. J. Dunn,"Ganomalite from Franklin, New Jersey",,
Mineralogical Record 1/ 1979,H. Barwood and B. Hajek,Notes on some occurrences in Georgia and Virginia,,
Mineralogical Record 2/ 1979,J. D. Grice and R. Williams,"Famous mineral localities: The Jeffrey Mine, Asbestos,Quebec",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1979 02 300.pdf
Mineralogical Record 2/ 1979,C. M. Gramaccioli,Minerals of the Alpine Rodingites of Italy,,
Mineralogical Record 2/ 1979,E. Offermann,An interesting fluorite crystal from the Black Forest,,
Mineralogical Record 2/ 1979,B. Tichelman,Let’s let bygones be bygones,,
Mineralogical Record 2/ 1979,"W. A. Henderson, Jr.",Oriented overgrowths of labuntsovite on elpidite,,
Mineralogical Record 2/ 1979,Q. Wight,"Epididymite from Mont St. Hilaire, Quebec",,
Mineralogical Record 2/ 1979,G. Y. Chao and J. Baker,"What’s new from Mont St. Hilaire, Quebe",,
Mineralogical Record 2/ 1979, ,Tsumeb Notes,,
Mineralogical Record 3/ 1979,P. Bancroft,"Famous mineral localities: the Taewha mine, Korea ",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1979 03 300.pdf
Mineralogical Record 3/ 1979,B. B. Cook,The occurrence of Japan-law twinning in quartz,,
Mineralogical Record 3/ 1979,"P. J. Dunn, P. B. Leavens, B. D. Sturman, R.V. Gaines, and C. P. Barbosa","Hureaulite and barbosalite from Lavra do Criminoso, Minas Gerais, Brazil",,
Mineralogical Record 3/ 1979,I. Kennedy,"Some interesting radioactive minerals from the Bancroft area, Ontario ",,
Mineralogical Record 3/ 1979,P. J. Dunn,"Contributions to the mineralogy of Franklin and Sterling Hill, New Jersey ",,
Mineralogical Record 3/ 1979,W. E. Wilson,"The Co|Iector’s Library, part Ill: Minerals of Mexico",,
Mineralogical Record 4/ 1979,R. B. Cook,"Famous mineral localities: Chanarcillo, Chile",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1979 04 300.pdf
Mineralogical Record 4/ 1979,P. C. Keller,"Quartz geodes from near the Sierra Gallego area, Chihuahua, Mexico ",,
Mineralogical Record 4/ 1979,S. G. Adolffson,Notes on recent underground collecting at Langban,,
Mineralogical Record 4/ 1979,S. A. Williams,"Curetonite, a new phosphate from Nevada",,
Mineralogical Record 4/ 1979,F. W. Cassirer,"Memoirs of a mineral collector, part I",,
Mineralogical Record 4/ 1979,R. Bentley and others,Neal Yedlin - a memorial,,
Mineralogical Record 5/ 1979,L. R. Ream,"The Thomas Range, Wah Wah Mountains, and vicinity, western Utah",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1979 05 300.pdf
Mineralogical Record 5/ 1979,P. B. Scortecci and M. Tazzini,"The Niccioleta and Boccheggiano pyrite mines,Tuscany",,
Mineralogical Record 5/ 1979,by F. W. Cassirer,"Memoirs of a mineral collector, part ll ",,
Mineralogical Record 6 / 1979,B. L. Muntyan,Colorado locality index,Colorado II Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1979 06 300.pdf
Mineralogical Record 6 / 1979,R. A. Kosnar,What´s new in Colorado minerals,Colorado II Issue,
Mineralogical Record 6 / 1979,R. A. Kosnar,Famous mineral localities: the Home Sweet Home mine,Colorado II Issue,
Mineralogical Record 6 / 1979,M. I. Jacobson,Famous mineral localities: Mount Antero,Colorado II Issue,
Mineralogical Record 6 / 1979,J. A. Murphy,The San Juan Mountains of Colorado,Colorado II Issue,
Mineralogical Record 6 / 1979,"E. E. Foord, R. F. Martin",Amazonit from the Pikes Peak batolith,Colorado II Issue,
Mineralogical Record 6 / 1979,J. A. Murphy,Mineral collecting at the Sunnyside & Idarado mines,Colorado II Issue,
Mineralogical Record 1 / 1980,J. H. Puffer,Toxic minerals,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1980 01 300.pdf
Mineralogical Record 1 / 1980,"P. J. Dunn, P. B. Leavens and C. Barnes","Magnesioaxinite from Luning, Nevada, and some nomenclature designations for the axinite group",,
Mineralogical Record 1 / 1980, F. W. Cassirer,Memoirs of a mineral collector- part Ill,,
Mineralogical Record 1 / 1980, D. B. Belsher and C. E. Baldwin,"An occurrence of barite at Hartsel, Colorado",,
Mineralogical Record 1 / 1980, P. J. Dunn,"Carbonatefluorapatite from near Fairfield, Utah",,
Mineralogical Record 1 / 1980, B. E. Van Loenen,"lnesite, a new U.S. occurrence near Creede, Mineral County, Colorado",,
Mineralogical Record 1 / 1980,by H. Truebe,The Humbolt pillar,,
Mineralogical Record 1 / 1980,J. E. Taggart Jr. and E. E. Foord,"Conichalcite, cuprian austinite, and plumbian conichalcite from La Plata County, Colorado",,
Mineralogical Record 1 / 1980,B. Cobban,Three copper sulfates from Colorado,,
Mineralogical Record 1 / 1980,,"Metamict minerals at the Bemco mine near Cranberry Lake, New Jersey",,
Mineralogical Record 2 / 1980,R. S. DeMark,"The Red Cloud mines, Gallinas Mountains, New Mexico ",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1980 02 300.pdf
Mineralogical Record 2 / 1980,B. M. England,"Malachite pseudomorphs from the Sir Dominick mine, Arkaroola, South Australia ",,
Mineralogical Record 2 / 1980,R. Gait and R. Waller,"Uraninite from Gatineau Park, Quebec",,
Mineralogical Record 2 / 1980,G. Raade and J. Haug,"Rare fluorides from a soda granite in the Oslo Region, Norway",,
Mineralogical Record 2 / 1980,O. V. Petersen and O. Johnsen,Giant crystals of kornerupine,,
Mineralogical Record 2 / 1980,R. Ragano,Quintino Sella: mineralogist and statesman ,,
Mineralogical Record 2 / 1980,L. H. Conklin,Reflections upon perusing a 1942 bookseller’s catalog,,
Mineralogical Record 2 / 1980,R. I. Gait,"Pyrite crystals from Duff’s quarry, Huntsville, Ohio",,
Mineralogical Record 2 / 1980,J. S. White,Sulfur in bayrite crystal-shaped cavities in quartz,,
Mineralogical Record 2 / 1980,A. E. Smith Jr.,Pyrrhotite nodules from Texas Gull Coast salt domes,,
Mineralogical Record 2 / 1980,W.H. Paar and J. Bergstaller,"Osarizawaite-beaverite intergrowths trom Sierra Gorda, Chile ",,
Mineralogical Record 2 / 1980,R. Waller,A rust removal method for mineral specimens ,,
Mineralogical Record 3 / 1980,D. M. Shannon,"The Hamburg mine and vicinity, Yuma County, Arizona",Arizona Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1980 03 300.pdf
Mineralogical Record 3 / 1980,G. M. Edson,"Famous mineral localities: the Red Cloud mine,Yuma County, Arizona ",Arizona Issue,
Mineralogical Record 3 / 1980,R. A. Bideaux,"Famous mineral localities: Tiger, Arizona",Arizona Issue,
Mineralogical Record 4 / 1980,J. R. Thompson,"The Defiance mine and vicinity, Cochise County, Arizona",Arizona II Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1980 04 300.pdf
Mineralogical Record 4 / 1980,J. A. Crowley,"The C. & B. mine, Gila County, Arizona",Arizona II Issue,
Mineralogical Record 4 / 1980,R. W. Jones,"The Grand Reef mine, Graham County, Arizona",Arizona II Issue,
Mineralogical Record 4 / 1980,M. Sprunger,"Hematite from the Dome Rock Mountains near Ouartzsite, Arizona",Arizona II Issue,
Mineralogical Record 4 / 1980,A. Clark and G. Fleck,"The Grey Horse mine, Pinal County, Arizona ",Arizona II Issue,
Mineralogical Record 4 / 1980,W. D. Panczner,"The Congden Earth Sciences Center, Arizona-Sonora Desert Museum",Arizona II Issue,
Mineralogical Record 4 / 1980,J. W. Anthony,The mineral museum of the University of Arizona,Arizona II Issue,
Mineralogical Record 4 / 1980,"W. H. Wilkinson, Jr., A. Roe and C. Williams","Some unusual secondary minerals from the Mineral Park mine, Mohave County, Arizona",Arizona II Issue,
Mineralogical Record 4 / 1980,W. A. Thompson,"Chrysocolla pseudomorphs from Ray, Arizona",Arizona II Issue,
Mineralogical Record 4 / 1980,S. A. Williams,"The Tombstone district, Cochise County, Arizona ",,
Mineralogical Record 4 / 1980,A. Roe,"George A. Bideaux, 1899-1978 ",,
Mineralogical Record 4 / 1980,A. Roe,Micromounting in Arizona,,
Mineralogical Record 5 / 1980,W. E. Wilson,"Famous mineral localities: Los Lamentos, Chihuahua, Mexico",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1980 05 300.pdf
Mineralogical Record 5 / 1980,D. H. McColl,"Brown’s deposit, Northem Territory, Australia",,
Mineralogical Record 5 / 1980,P. Barland and J. F. Poullen,"Rare chromates from Seh-Changi, Iran",,
Mineralogical Record 5 / 1980,P. J. Dunn and Fl. C. Flouse,"Nealite, a new mineral from Laurion, Greece",,
Mineralogical Record 5 / 1980,"H. Kolvisto, Y. Vuorelainen and Th. G. Sahama",Alluvial sperrylite from Finnish Lapland,,
Mineralogical Record 5 / 1980,"W. A. Henderson, Jr.","Mullica Hill, New Jersey",,
Mineralogical Record 5 / 1980,B. J. and H. C. W. Skinner,ls there a limit to the number of minerals?,,
Mineralogical Record 6/ 1980,C. W. Notebaart and S. P. Korowski,"Famous mineral localities: the Broken Hill mine, Zambia",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1980 06 300.pdf
Mineralogical Record 6/ 1980,J. P. and J. O. Cassedanne and D. A. Sauer,"Famous mineral localities: the Cruzeiro mine, past and present ",,
Mineralogical Record 6/ 1980,D. H. McColl and Fi. G. Warren,First discovery of ruby in Australia,,
Mineralogical Record 6/ 1980,J. P. and J. O. Cassedanne,A new find of crystallized rose quartz in Minas Gerais,,
Mineralogical Record 1/ 1981,V. Betz,Famous mineral localities: zeolites from Iceland and the Faeroes,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1981 01 300.pdf
Mineralogical Record 1/ 1981,"K. E. Bargar, Nl. H. Beeson and T. E. C. Keith",Zeolites in Yellowstone National Park,,
Mineralogical Record 1/ 1981,P. J. Dunn,Copper acetate hydrate with native copper,,
Mineralogical Record 2/ 1981,J. P. and J. O. Cassedanne,Minerals of the Lavra do Enio pegmatite,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1981 02 300.pdf
Mineralogical Record 2/ 1981,J. P. and J. O. Cassedanne,The Urubu pegmatite and vicinity ,,
Mineralogical Record 2/ 1981,H. A. Truebe,"Water-clear barite from Muddy Creek, Colorado",,
Mineralogical Record 2/ 1981,Th. G. Sahama,"The secondary tungsten minerals, a review ",,
Mineralogical Record 2/ 1981,J. S. White,"Lyman House Memorial Museum, Hilo, Hawaii ",,
Mineralogical Record 2/ 1981, A. Falster,Minerals of the Wausau pluton,,
Mineralogical Record 2/ 1981,J. Nagel,"The Rock Candy mine, British Columbia ",,
Mineralogical Record 2/ 1981,J. D. Grice,"Hexoctahedral fluorite crystals from Old Chelsea, Quebec",,
Mineralogical Record 3/ 1981,,Personality: Randolph S. Rothschild,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1981 03 300.pdf
Mineralogical Record 3/ 1981,"R. C. Erd, F. P. Cesbron, F. E. Goff and J. R. Clark","Mcguinnessite, a new carbonate from California ",,
Mineralogical Record 3/ 1981," E. E. Foord, A. V. Heyl and N. M. Conklin","Chromium minerals at the Line Pit, State Line chromite district, Pennsylvania and Maryland",,
Mineralogical Record 3/ 1981,J. Strobbe,"Famous mineral localities: Pfibram, Czechoslovakia",,
Mineralogical Record 3/ 1981,"W. B. Simmons, Jr., D. R. Peacor, E. J. Essene, G. A. Winter","Manganese minerals of Bald Knob, North Carolina ",,
Mineralogical Record 4/ 1981,"P. J. Dunn, B. E. Bentley and W. E. Wilson",Mineral fakes,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1981 04 300.pdf
Mineralogical Record 4/ 1981,J. D. Grice and B. A. Gault,"Edingtonite and natrolite from Ice River, British Columbia",,
Mineralogical Record 4/ 1981,A. O. Larsen,"Boehmite from syenite pegmatites in the Oslo region, Nonrvay ",,
Mineralogical Record 4/ 1981, G. Raade and J. Haug,"Morphology and twinning of sellaite from Gjerdingen, Norway",,
Mineralogical Record 4/ 1981,R. J. Gillanders,"Famous mineral localities: the Leadhills-Wanlockhead district, Scotland",,
Mineralogical Record 5/ 1981,,"Famous mineral localities: Bisbee, Arizona",Arizona III Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1981 05 300.pdf
Mineralogical Record 6 / 1981,"N. Radford, J. A. Crowley","The Bunker Hill mine, Kellogg, Shoshone County, Idaho",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1981 06.pdf
Mineralogical Record 6 / 1981,R. S. W. Braithwaite,Turqoise crystals from Britain and a review of related species,,
